"id_student","code_module","code_presentation","final_result","gender","highest_education","age_band","region","score_avg","intial weeks","late weeks","mid weeks","intial weeks -active","late weeks -active","mid weeks -active","cluster","x","y"
322106,"FFF","2013B","Fail","M","Lower Than A Level","0-35","West Midlands Region",69.5,898,0,1517,1,0,1,3,-1.46850928864944,-1.64903053473643
322985,"FFF","2013B","Pass","F","Post Graduate Qualification","0-35","North Region",83,447,961,2374,1,1,1,3,-2.78884401811118,0.962577154319902
323809,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","South Region",87.0833333333333,984,295,3254,1,1,1,3,-3.33039213103617,-0.288931103446382
324305,"FFF","2013B","Withdrawn","F","Lower Than A Level","0-35","East Midlands Region",71.5,556,0,267,1,0,1,2,0.596087857434278,-0.576597320469202
324447,"FFF","2013B","Pass","F","HE Qualification","0-35","Scotland",89.1666666666667,319,536,2491,1,1,1,3,-2.1035920974316,0.750853078816085
327650,"FFF","2013B","Pass","F","HE Qualification","0-35","Scotland",66.8333333333333,1012,290,3717,1,1,1,3,-2.91319055563023,0.648581279085322
327797,"FFF","2013B","Withdrawn","F","Lower Than A Level","0-35","South West Region",68,264,0,212,1,0,1,2,1.02044204507213,-0.694587594033925
328476,"FFF","2013B","Pass","M","Lower Than A Level","0-35","West Midlands Region",75.25,211,121,1788,1,1,1,3,-1.35204874065122,-0.988675572253628
331318,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","East Midlands Region",52.6666666666667,558,378,4629,1,1,1,3,-2.64630211616634,-1.25137102227574
331883,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Ireland",83.25,581,857,4027,1,1,1,3,-3.78760628548476,-0.0524678999008816
332668,"FFF","2013B","Fail","M","Lower Than A Level","0-35","North Western Region",90,110,0,45,1,0,1,3,-0.117225453887049,-1.7432862371633
334134,"FFF","2013B","Fail","F","Lower Than A Level","0-35","Scotland",48.0833333333333,365,988,769,1,1,1,3,-1.0097451721438,-0.631169754851124
334224,"FFF","2013B","Fail","M","Lower Than A Level","0-35","North Western Region",49,475,388,2229,1,1,1,2,-1.05195203983824,-1.18828276414436
336258,"FFF","2013B","Pass","M","Lower Than A Level","0-35","Yorkshire Region",72.5833333333333,425,369,2692,1,1,1,3,-2.25451182743054,-0.734919810978025
336362,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Anglian Region",74.6666666666667,236,0,384,1,0,1,3,-0.250227148668208,-1.87883208760491
338089,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Anglian Region",78,753,0,224,1,0,1,3,-0.872745924146487,-1.74536826163492
338373,"FFF","2013B","Fail","M","Lower Than A Level","0-35","North Western Region",0,73,0,121,1,0,1,2,1.25603334406318,-2.42580932816356
340850,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Midlands Region",0,15,0,68,1,0,1,2,1.34949756774903,-2.44563791858815
342475,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","East Anglian Region",68.4545454545455,149,425,1907,1,1,1,3,-1.2989851303072,-1.48290828119893
343053,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","London Region",0,47,0,44,1,0,1,3,0.781948008181928,-2.9060832284512
343913,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","London Region",70,193,0,8,1,0,1,3,-0.102890613236768,-1.92079725982508
346207,"FFF","2013B","Pass","M","Lower Than A Level","0-35","Yorkshire Region",83.5,219,136,2729,1,1,1,3,-1.8292141928429,-0.734449049088409
348159,"FFF","2013B","Pass","F","HE Qualification","0-35","London Region",93.6666666666667,626,70,2329,1,1,1,3,-1.88909580545188,0.634468154503343
348986,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Ireland",76.3333333333333,382,421,2209,1,1,1,3,-2.21693153611215,-0.651969820700086
351034,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","East Anglian Region",87.75,821,1085,3726,1,1,1,3,-4.30477366771043,0.126063784402813
351378,"FFF","2013B","Fail","F","HE Qualification","0-35","London Region",71.25,556,0,683,1,0,1,1,0.458370980742497,0.510865699938153
351500,"FFF","2013B","Pass","F","Lower Than A Level","0-35","East Anglian Region",77,376,170,3218,1,1,1,1,-0.800413167983138,1.45296769166252
353018,"FFF","2013B","Pass","M","HE Qualification","0-35","South Region",77.3333333333333,195,974,1055,1,1,1,3,-2.33838919349497,-0.494474479142688
354173,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","South West Region",73.3333333333333,426,0,315,1,0,1,2,0.204040906057483,-1.63467586219982
354992,"FFF","2013B","Fail","M","Lower Than A Level","0-35","South Region",71.1818181818182,253,454,746,1,1,1,3,-0.945002061797918,-1.6569681581373
355738,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","East Anglian Region",81.0833333333333,438,104,1900,1,1,1,3,-1.81910256775822,-0.76856913108562
357219,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","London Region",77.6666666666667,939,1234,4409,1,1,1,3,-4.28286318197968,1.24194339904392
358808,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","Wales",73.5,285,0,172,1,0,1,3,-0.317820551350033,-1.83014141590684
359156,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","East Anglian Region",89.9166666666667,1094,346,3625,1,1,1,3,-3.48887515363804,-0.466635039480705
359417,"FFF","2013B","Fail","M","Lower Than A Level","0-35","North Western Region",67.3333333333333,907,123,2967,1,1,1,3,-2.1727691627092,-1.41456924551153
359640,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","South West Region",78,759,174,3272,1,1,1,3,-2.29160259683658,0.546031376053556
359883,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South Region",80.25,540,256,3635,1,1,1,3,-2.70068362276094,-0.526214841197837
360024,"FFF","2013B","Withdrawn","F","Lower Than A Level","0-35","Scotland",65.6666666666667,252,0,761,1,0,1,2,0.846994847791754,-0.651896343846464
360726,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Scotland",77.8333333333333,929,244,3288,1,1,1,3,-3.1159486214864,-0.446793503144885
362668,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","London Region",84,112,607,2184,1,1,1,3,-1.66074514372903,0.542299982857179
363749,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","South East Region",94.0833333333333,1320,124,5095,1,1,1,3,-4.32246500503742,0.0566261745755632
366649,"FFF","2013B","Fail","F","Lower Than A Level","0-35","South East Region",83.6666666666667,641,2,2288,1,1,1,3,-1.07242147849685,-0.338114404929413
366836,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","Yorkshire Region",0,106,0,0,1,0,0,3,0.941020142234416,-3.21602754489408
367696,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","East Anglian Region",82,36,0,52,1,0,1,3,-0.0450024995443195,-1.78366668270747
368507,"FFF","2013B","Fail","F","A Level or Equivalent","0-35","North Western Region",68,144,0,5,1,0,1,1,1.37201561421843,0.199022349847556
368886,"FFF","2013B","Fail","M","HE Qualification","0-35","London Region",87.0833333333333,1217,184,2648,1,1,1,3,-2.91730434507366,-0.92568858859273
369811,"FFF","2013B","Pass","M","HE Qualification","0-35","North Region",70.1666666666667,166,591,2688,1,1,1,3,-2.38044369239436,-0.550595628239741
370312,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","London Region",71.9166666666667,747,848,1566,1,1,1,3,-2.91733662095521,-0.522792286370965
371169,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",77.5,611,0,788,1,0,1,2,-0.254225168546637,-1.47157940474325
371787,"FFF","2013B","Pass","F","Post Graduate Qualification","0-35","Ireland",73.75,1256,331,4914,1,1,1,3,-3.90511192191006,1.06725578387731
373135,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South West Region",82.25,275,982,696,1,1,1,3,-2.1606325698828,-0.624833549199115
373613,"FFF","2013B","Fail","F","Lower Than A Level","0-35","West Midlands Region",71.9166666666667,202,298,1899,1,1,1,3,-0.620607057054709,-0.50727421401339
376109,"FFF","2013B","Fail","F","A Level or Equivalent","0-35","North Western Region",80.1666666666667,1041,0,849,1,0,1,3,-1.0805510593039,-0.420059399020664
377244,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","North Western Region",87.8333333333333,546,203,2303,1,1,1,3,-2.30388409098112,-0.549448371316179
377274,"FFF","2013B","Pass","M","No Formal quals","0-35","London Region",86.25,307,259,984,1,1,1,3,-1.84663652209916,-0.529004797732502
378884,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South West Region",87,164,150,2750,1,1,1,3,-1.82145051471413,-0.688636231451536
378950,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","East Anglian Region",90.4166666666667,571,465,3437,1,1,1,3,-2.91247646956686,-0.541429463698459
379234,"FFF","2013B","Fail","M","Lower Than A Level","0-35","South Region",55,224,0,100,1,0,1,2,0.512338802472115,-1.6428902438622
379558,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Scotland",0,391,1602,3389,1,1,1,3,-3.38495475614663,-0.97058964448411
381365,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","North Western Region",76,488,0,716,1,0,1,2,-0.0563202166051817,-1.528501690913
382160,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","West Midlands Region",68,197,0,63,1,0,1,3,0.107502562630959,-2.25595499422052
383388,"FFF","2013B","Withdrawn","F","A Level or Equivalent","0-35","Ireland",0,203,0,0,1,0,0,1,2.2106731039528,-1.03723334828888
383748,"FFF","2013B","Fail","M","HE Qualification","0-35","London Region",56,315,0,714,1,0,1,2,-0.0496429031379038,-1.35531636598979
383946,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Midlands Region",64.8,503,0,796,1,0,1,2,-0.207990780838328,-1.35117922469791
384866,"FFF","2013B","Pass","F","Lower Than A Level","0-35","London Region",75.0833333333333,477,412,2015,1,1,1,3,-1.61917305172997,0.297790063480198
385578,"FFF","2013B","Fail","M","Lower Than A Level","0-35","North Western Region",73,162,0,119,1,0,1,3,-0.0375976565131453,-1.9547330239937
385681,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","East Anglian Region",0,61,0,0,1,0,0,3,0.997628040372653,-3.22562758334931
386985,"FFF","2013B","Withdrawn","M","HE Qualification","0-35","East Anglian Region",0,152,0,0,1,0,0,2,1.21996604846164,-2.57422842181854
387174,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Ireland",71.6666666666667,637,170,2202,1,1,1,3,-2.17277576625404,-0.781405082850328
387447,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","North Region",79.8333333333333,432,171,3235,1,1,1,3,-2.39919109816581,-0.567451628428977
387635,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","London Region",44,159,0,276,1,0,1,3,0.101814634279681,-2.24662802577581
389773,"FFF","2013B","Withdrawn","F","A Level or Equivalent","0-35","East Midlands Region",66,509,0,1501,1,0,1,3,-0.302551169285211,-0.952306307843814
390400,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Scotland",76.9166666666667,670,246,2956,1,1,1,3,-2.12242321677084,-1.2770896081199
390440,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","Wales",82,802,0,156,1,0,1,2,-0.295977414367989,-1.45806935210688
391343,"FFF","2013B","Fail","M","Lower Than A Level","0-35","West Midlands Region",63.3333333333333,126,9,309,1,1,1,2,0.458356844781435,-1.51594382428674
391613,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","South West Region",88.8333333333333,150,1159,1759,1,1,1,3,-2.58729096248109,-0.560211764866128
391630,"FFF","2013B","Fail","M","Lower Than A Level","0-35","South East Region",69.6363636363636,225,474,304,1,1,1,3,-0.748068568362927,-1.736817925099
391822,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South Region",77.4166666666667,535,169,3039,1,1,1,3,-2.32585979310549,-0.691156040013528
391891,"FFF","2013B","Pass","M","HE Qualification","0-35","Scotland",77.8333333333333,591,724,3465,1,1,1,3,-3.46065062022815,-0.182571980339118
392691,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","South West Region",42,1224,0,41,1,0,1,2,-0.373715373037024,-1.93233477092854
393918,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Midlands Region",80.0833333333333,708,132,2107,1,1,1,3,-1.73127720747113,-1.39901856062964
393934,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","East Anglian Region",74,241,0,816,1,0,1,3,-0.516708467268257,-1.74208886485443
394347,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","Wales",65,1179,5,2802,1,1,1,3,-2.37927240640526,-1.38357961786615
394937,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South West Region",68.3333333333333,339,523,1812,1,1,1,3,-1.95547702947609,-0.862335433957828
395010,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",0,27,0,61,1,0,1,2,1.55338013837597,-2.76040436302264
395367,"FFF","2013B","Withdrawn","F","Lower Than A Level","0-35","North Western Region",76,287,0,114,1,0,1,2,0.947694035570233,-0.593842797937595
395463,"FFF","2013B","Fail","M","HE Qualification","0-35","West Midlands Region",64,120,122,861,1,1,1,3,-0.53252035825137,-1.75676262141145
395588,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Yorkshire Region",78.9166666666667,1649,48,5291,1,1,1,3,-4.56197167713214,-0.0894468045618934
396679,"FFF","2013B","Fail","F","HE Qualification","0-35","South Region",70.9166666666667,322,72,1013,1,1,1,3,-0.335143770422965,-0.558976820350451
396739,"FFF","2013B","Pass","M","HE Qualification","0-35","South East Region",89,443,664,3568,1,1,1,3,-3.35320317184103,-0.0750645433797948
397310,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Anglian Region",50,30,0,16,1,0,1,2,0.839955809653718,-1.76460738347492
398118,"FFF","2013B","Fail","F","Lower Than A Level","0-35","South West Region",73.0909090909091,490,1331,927,1,1,1,3,-1.91342935569126,-0.077115396271764
398656,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","West Midlands Region",51.0833333333333,468,218,2200,1,1,1,3,-1.3767466290818,-1.70973627840998
398862,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Wales",81.3333333333333,283,65,1893,1,1,1,3,-1.57509115129409,-0.817669971792679
399895,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","Yorkshire Region",66.75,278,50,2212,1,1,1,3,-1.09188773814439,-1.61348813417874
400004,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","South West Region",71,636,0,479,1,0,1,3,-0.636314924875442,-2.06267623593308
400010,"FFF","2013B","Fail","M","Lower Than A Level","0-35","South Region",63,331,0,15,1,0,1,2,0.328893695204422,-1.52239674017432
400087,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","North Region",82.6666666666667,729,711,1927,1,1,1,3,-2.45419385401677,0.668772896711504
400632,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South Region",85.1666666666667,197,332,2228,1,1,1,3,-1.87038128212768,-0.693927737895479
404147,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Wales",88,514,0,623,1,0,1,3,-0.828605063426496,-1.60320106654595
404170,"FFF","2013B","Withdrawn","F","A Level or Equivalent","0-35","London Region",77.4,278,1299,2382,1,1,1,3,-2.097138931781,-0.106084680476065
404559,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","Scotland",0,6,0,0,1,0,0,3,0.850545395814462,-2.92101915904497
405314,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","North Western Region",76.5,370,85,4158,1,1,1,3,-1.88762080473876,-1.48628695857827
405889,"FFF","2013B","Pass","M","Lower Than A Level","0-35","West Midlands Region",63,518,739,1898,1,1,1,3,-2.43012591622303,-0.782809901303511
407371,"FFF","2013B","Distinction","F","A Level or Equivalent","0-35","South Region",92.5,278,482,1448,1,1,1,3,-1.298759829771,0.215102276790053
407670,"FFF","2013B","Distinction","M","Lower Than A Level","0-35","East Anglian Region",87.1666666666667,718,449,2890,1,1,1,3,-2.73265364212063,-0.723171515501084
407681,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","South Region",79.0909090909091,248,593,585,1,1,1,3,-1.66384555177904,-0.789728622614076
407968,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","East Anglian Region",71.1666666666667,70,803,351,1,1,1,3,-1.53162650843996,-0.86972126603249
408372,"FFF","2013B","Pass","M","Lower Than A Level","0-35","East Anglian Region",61.1818181818182,57,477,363,1,1,1,3,-0.909486476390567,-1.24610590525766
408753,"FFF","2013B","Pass","F","Lower Than A Level","0-35","West Midlands Region",80.8333333333333,358,2071,1297,1,1,1,3,-3.32951361327432,1.03610106329873
409663,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","North Western Region",62,29,0,102,1,0,1,2,0.901625678329724,-1.90463057738014
411013,"FFF","2013B","Distinction","M","Lower Than A Level","0-35","North Region",85.5,519,797,1316,1,1,1,3,-2.29250862442902,-0.84501389594932
412025,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Scotland",68.8181818181818,340,452,129,1,1,1,3,-1.3215301255433,-1.04180561618951
412263,"FFF","2013B","Pass","M","HE Qualification","0-35","Ireland",71,473,218,928,1,1,1,3,-1.62685408569211,-0.897950016272333
412307,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","London Region",80.8333333333333,379,1383,2167,1,1,1,3,-2.93017282138036,0.921083850655605
414258,"FFF","2013B","Fail","F","A Level or Equivalent","0-35","Scotland",48,922,308,3828,1,1,1,3,-2.1406514101304,-0.321277846381055
415952,"FFF","2013B","Pass","M","Lower Than A Level","0-35","Yorkshire Region",71.3333333333333,149,318,1483,1,1,1,3,-1.36293500714079,-1.0051515718624
415988,"FFF","2013B","Fail","M","No Formal quals","0-35","London Region",65.7272727272727,472,291,1746,1,1,1,3,-1.7468834875563,-1.28536391097111
416229,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","North Region",81.8333333333333,469,630,2042,1,1,1,3,-2.57987470515803,-0.482527048534984
416696,"FFF","2013B","Withdrawn","F","HE Qualification","0-35","Scotland",73.5,523,0,622,1,0,1,3,-0.156625413206439,-0.886146938099558
416725,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","South Region",89.8333333333333,648,1179,3490,1,1,1,3,-3.91866492386013,-0.187304127972539
418998,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","North Region",65.1666666666667,260,842,880,1,1,1,3,-1.96286015281853,-0.818518650361247
419228,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",73,118,0,70,1,0,1,2,0.689673484944386,-1.73941317761591
419791,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","North Region",87.25,615,158,2389,1,1,1,3,-1.84331546239387,0.510276984316132
419946,"FFF","2013B","Pass","M","HE Qualification","0-35","London Region",75.6666666666667,57,115,1123,1,1,1,3,-1.09757519034851,-0.94411388587625
420096,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",88,107,0,57,1,0,1,2,0.555303429292967,-1.53804496983261
420673,"FFF","2013B","Withdrawn","M","HE Qualification","0-35","Ireland",81.4,1215,0,4132,1,0,1,3,-2.98395268848849,-1.1987540605458
420894,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","South East Region",66.3333333333333,256,715,2441,1,1,1,3,-2.41446017724452,-0.643970867643544
422061,"FFF","2013B","Pass","M","HE Qualification","0-35","South Region",77.5833333333333,195,944,591,1,1,1,3,-2.12384986698213,-0.570528614101372
422087,"FFF","2013B","Distinction","M","Lower Than A Level","0-35","Scotland",87.8333333333333,739,562,2980,1,1,1,3,-2.94230868321614,-0.64336597684808
423601,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","North Western Region",71.8181818181818,130,986,864,1,1,1,3,-1.60900716315274,-1.32182546096483
423985,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","London Region",64.6666666666667,307,8,190,1,1,1,3,-0.27224504675715,-1.94016863384888
424544,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","Yorkshire Region",67.0833333333333,348,961,981,1,1,1,3,-1.84880213164153,-1.33558507086479
425748,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","East Anglian Region",72.8,1005,1,934,1,1,1,3,-1.512427092759,-1.57847291936194
425755,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","North Region",38,473,0,375,1,0,1,2,0.482663471602812,-2.10037847743157
426074,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Yorkshire Region",68.1666666666667,208,1159,1124,1,1,1,3,-2.41974805240531,-0.604011697109425
428142,"FFF","2013B","Pass","F","Lower Than A Level","0-35","Scotland",81.9090909090909,158,179,2398,1,1,1,3,-1.14378423978375,0.266766583957738
428641,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Scotland",88.4166666666667,562,495,1559,1,1,1,3,-2.40808917406806,-0.504369383191667
428932,"FFF","2013B","Distinction","F","A Level or Equivalent","0-35","South West Region",85.75,670,58,2734,1,1,1,3,-1.68905199596393,0.186271294602293
428979,"FFF","2013B","Pass","M","HE Qualification","0-35","East Anglian Region",73.3333333333333,49,825,302,1,1,1,3,-1.63584226318638,-0.756937509240011
429162,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","Ireland",96,226,0,45,1,0,1,3,-0.424326482732914,-1.55227721871029
430554,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","South Region",56.75,409,0,641,1,0,1,3,-0.267854134271166,-2.28358182480162
430870,"FFF","2013B","Fail","M","Lower Than A Level","0-35","North Western Region",73,333,0,192,1,0,1,3,-0.280947557946088,-1.90798438447793
431268,"FFF","2013B","Withdrawn","M","HE Qualification","0-35","East Anglian Region",85.5,517,0,192,1,0,1,3,-0.623605667444466,-1.84569674257405
432532,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","North Region",86.5833333333333,493,790,3435,1,1,1,3,-3.181710832321,-0.456919340127162
434298,"FFF","2013B","Fail","M","Lower Than A Level","0-35","South Region",63,1,0,444,1,0,1,2,0.578060580595619,-1.53245204050072
435043,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","Scotland",78.5833333333333,170,760,262,1,1,1,3,-1.64487190132862,-0.779647118570506
437246,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Midlands Region",0,154,0,4,1,0,1,2,1.19940031858414,-2.42498698122014
437432,"FFF","2013B","Withdrawn","F","Lower Than A Level","0-35","Yorkshire Region",0,140,0,0,1,0,0,2,1.95311240368891,-1.68265915255862
437752,"FFF","2013B","Withdrawn","M","No Formal quals","0-35","North Western Region",78.3333333333333,241,0,315,1,0,1,3,-0.450547455639109,-1.81738970687045
437872,"FFF","2013B","Pass","M","Lower Than A Level","0-35","South Region",66.75,278,12,1706,1,1,1,3,-1.18117761913432,-1.15402689784722
438323,"FFF","2013B","Pass","M","HE Qualification","0-35","South East Region",80.4166666666667,84,197,2112,1,1,1,3,-1.66541941791358,-0.695302978341792
438452,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","North Western Region",92.5833333333333,373,448,1444,1,1,1,3,-1.89324390604885,-0.842377205326392
439002,"FFF","2013B","Withdrawn","F","Lower Than A Level","0-35","Wales",86.3333333333333,1129,0,237,1,0,1,2,-0.264647879851135,-0.255317056821123
440288,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","South West Region",0,13,0,0,1,0,0,3,1.05800979838677,-3.23586762436823
440632,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Ireland",82.25,553,0,1542,1,0,1,3,-1.17443767625582,-1.54440223052616
440825,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Yorkshire Region",63.25,47,0,548,1,0,1,2,0.477408616518324,-1.50458385606239
440851,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","Scotland",66.25,312,0,526,1,0,1,2,0.338184408474998,-1.72637801142232
440911,"FFF","2013B","Fail","M","Lower Than A Level","0-35","East Midlands Region",0,18,0,0,1,0,0,2,1.37202935744191,-2.45456308794556
441421,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","South West Region",0,573,0,316,1,0,1,2,0.767891455082499,-2.60805450172837
441954,"FFF","2013B","Pass","M","Lower Than A Level","0-35","London Region",66.1666666666667,515,286,2597,1,1,1,3,-2.16141057598378,-0.856328630421193
442436,"FFF","2013B","Withdrawn","M","HE Qualification","0-35","West Midlands Region",81.75,717,0,975,1,0,1,3,-1.13978900288916,-1.74427564352436
443563,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","West Midlands Region",81.3333333333333,922,0,3749,1,0,1,3,-3.01545502494555,-0.451068359433746
443696,"FFF","2013B","Fail","F","A Level or Equivalent","0-35","London Region",69.0833333333333,1097,4084,5905,1,1,1,3,-8.11172866653017,2.08588849778165
443950,"FFF","2013B","Pass","M","Lower Than A Level","0-35","Ireland",78.25,1064,479,3395,1,1,1,3,-3.52603896166218,-0.369953188906242
443989,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","East Anglian Region",92.8333333333333,938,882,2958,1,1,1,3,-3.73611630059099,-0.299857034111043
446440,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","South West Region",79.9166666666667,190,577,1653,1,1,1,3,-1.47413903175586,0.414082167913621
447036,"FFF","2013B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",87,290,0,350,1,0,1,2,0.221967345919396,-1.47149307692209
447127,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Yorkshire Region",80,423,0,319,1,0,1,3,-0.51480341938534,-1.77499963318789
464616,"FFF","2013B","Withdrawn","M","A Level or Equivalent","0-35","London Region",0,51,1065,354,1,1,1,2,-0.0246952616502189,-2.12551205330991
464785,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","North Region",82.5,509,546,2262,1,1,1,3,-2.61684135609391,-0.473704828419913
465175,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Scotland",66.3333333333333,690,687,1044,1,1,1,3,-1.85247207080736,-1.47788448789356
465312,"FFF","2013B","Pass","F","A Level or Equivalent","0-35","North Region",76.5,798,321,3251,1,1,1,3,-2.50143520431508,0.600480086198884
465430,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","South West Region",77.75,246,1114,1283,1,1,1,3,-2.57056636974009,-0.463537347027518
465719,"FFF","2013B","Fail","M","Lower Than A Level","0-35","Scotland",0,1,0,13,1,0,1,3,0.951689962769959,-3.00430203896986
466203,"FFF","2013B","Pass","M","Lower Than A Level","0-35","London Region",61.25,608,2233,2154,1,1,1,2,-4.06007717376706,0.504100154986573
466329,"FFF","2013B","Fail","F","Lower Than A Level","0-35","South East Region",85.6,1005,0,489,1,0,1,3,-0.851621403870452,-0.487970989589214
466599,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","South Region",0,42,0,81,1,0,1,3,0.773924406494022,-2.90194532055125
466828,"FFF","2013B","Distinction","M","A Level or Equivalent","0-35","South West Region",89.3636363636364,429,366,1874,1,1,1,3,-1.99438003769533,-0.852909152159805
467700,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","South Region",78.75,282,564,423,1,1,1,3,-1.60412127374478,-0.823672226722382
467725,"FFF","2013B","Pass","M","Lower Than A Level","0-35","Scotland",73.9166666666667,687,354,4213,1,1,1,3,-3.16731415511133,-0.453911143258131
467854,"FFF","2013B","Pass","F","Lower Than A Level","0-35","North Region",74.1666666666667,291,1140,2996,1,1,1,3,-2.66765403166389,0.728409431116048
468908,"FFF","2013B","Fail","M","A Level or Equivalent","0-35","South West Region",49,137,0,64,1,0,1,3,0.160422483343291,-2.21262770146356
469154,"FFF","2013B","Pass","M","A Level or Equivalent","0-35","West Midlands Region",80.8,944,363,3040,1,1,1,3,-3.21831684271182,-0.381453501953643
469743,"FFF","2013B","Distinction","M","No Formal quals","0-35","South West Region",89.25,1578,388,6127,1,1,1,3,-5.41109291724154,0.251456314976094
